Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md
"[163] [P-Components-N] | Surface water and groundwater account for 0.0193 km3 and 0.0333 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[164] [P-Components-N] | Surface water and groundwater account for 0.0179 km3 and 0.0540 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[165] [P-Components-N] | Surface water and groundwater account for 0.0064 km3 and 0.0538 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[166] [P-Components-N] | Surface water and groundwater account for 0.278 km3 and 0.004 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[167] [P-Components-N] | Surface water and groundwater account for 0.1253 km3 and 0.0002 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[168] [P-Components-N] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)",,,,,,,
"[169] [P-Components-N] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)",,,,,,,
"[170] [P-Components-N] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)",,,,,,,
[171] [P-Components-N] | Surface water represents 100% of the agricultural water withdrawal,,,,,,,
[172] [P-Components-N] | Surface water represents 100% of the agricultural water withdrawal,,,,,,,
"[173] [P-Components-N] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)",,,,,,,
"[174] [P-Components-N] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)",,,,,,,
"[175] [P-Components-N] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)",,,,,,,
"[176] [P-Components-N] | Surface water and groundwater account for 1.143 km3 and 0.049 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[177] [P-Components-N] | Surface water and groundwater account for 1.056 km3 and 0.043 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[178] [P-Components-N] | Surface water and groundwater account for 1.063 km3 and 0.030 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[179] [P-Components-N] | Surface water and groundwater account for 0.127 km3 and 0.001 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[180] [P-Components-N] | Surface water and groundwater account for 0.124 km3 and 0.028 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[181] [P-Components-N] | Surface water and groundwater account for 0.047 km3 and 0.020 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[182] [P-Components-N] | Surface water and groundwater account for 0.043 km3 and 0.014 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[183] [P-Components-N] | Surface water and groundwater account for 0.009 km3 and 0.013 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[184] [P-Components-N] | Surface water and groundwater account for 0.018 km3 and 0.013 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[185] [P-Components-N] | Surface water and groundwater account for 0.0029 km3 and 0.0008 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[186] [P-Components-N] | Surface water and groundwater account for 0.0045 km3 and 0.0003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[187] [P-Components-N] | Surface water and groundwater account for 0.0045 km3 and 0.0002 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[188] [P-Components-N] | Surface water and groundwater account for 0.0020 km3 and 0.0003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[189] [P-Components-N] | Surface water and groundwater account for 19.2 km3 and 4.50 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[190] [P-Components-N] | Surface water and groundwater account for 20.501 km3 and 2.931 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[191] [P-Components-N] | Surface water and groundwater account for 18.832 km3 and 4.212 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[192] [P-Components-N] | Surface water and groundwater account for 18.630 km3 and 4.550 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[193] [P-Components-N] | Surface water and groundwater account for 20.375 km3 and 5.094 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[194] [P-Components-N] | Surface water and groundwater account for 0.054 km3 and 0.078 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[195] [P-Components-N] | Surface water and groundwater account for 0.054 km3 and 0.083 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[196] [P-Components-N] | Surface water and groundwater account for 0.054 km3 and 0.086 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[197] [P-Components-N] | Surface water and groundwater account for 0.080 km3 and 0.070 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[198] [P-Components-N] | Surface water and groundwater account for 0.055 km3 and 0.052 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[199] [P-Components-N] | Surface water and groundwater account for 0.050 km3 and 0.048 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[200] [P-Components-N] | Surface water and groundwater account for 0.12 km3 and 0.04 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[201] [P-Components-N] | Surface water and groundwater account for 1.099 km3 and 0.209 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
[202] [P-Observations-N] | England and Wales only,,,,,,,
"[203] [P-Components-N] | Surface water and groundwater account for 1.138 km3 and 0.193 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[204] [P-Components-N] | Surface water and groundwater account for 0.893 km3 and 0.156 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
[205] [P-Components-N] | Surface water accounts for 1.917 km3 and groundwater accounts for 0.903 km3 of the total agricultural withdrawal,,,,,,,
[206] [P-Components-N] | Surface water accounts for 2.176 km3 and groundwater accounts for 1.031 km3 of the total agricultural withdrawal,,,,,,,
"[207] [P-Overall accuracy-N] | AQUASTAT estimation based on Eurostat data of water withdrawal by source (Med_en42) using Eurostat proportion by sector of water supplied (Med-en44): 59% for agriculture, 36% for municipalities and 5% for industries.",,,,,,,
[208] [P-Components-N] | Including mining and energy,,,,,,,
[209] [P-Components-N] | Does not include hydropower and navigation. 'In-stream water usage by hydropower plants' is 4 km3 in 2000 (Source 5996: 'FAO. 2005. Irrigation in Africa in figures: AQUASTAT Survey 2005. Water Reports No. 29').,,,,,,,
[210] [P-Comparability (geographical)-N] | Includes only Island of Mauritius,,,,,,,
[211] [P-Components-N] | Mining only,,,,,,,
"[212] [P-Components-N] | The main part is due to COMINAK, SOMAÎR and SONICHA",,,,,,,
[213] [P-Components-N] | Includes 0.296 of power generation,,,,,,,
"[214] [P-Overall accuracy-N] | Water withdrawal were known only by sources: estimation by sector were calculated using a 2010 distribution of 80% by agriculture, 14% by municipalities, 5% by iindustries and 1% by tourism from FAO, BPEH (2014, see profile for full reference)",,,,,,,
"[215] [P-Observations-N] | Volume of water allocated to industries, not actual withdrawal",,,,,,,
[216] [P-Components-N] | Industrial: 1.577 + thermoelectric 0.665,,,,,,,
"[217] [P-Overall accuracy-N] | Refered to as ""Water demand"" not abstraction",,,,,,,
[218] [P-Components-N] | This figure includes 3.416 km3 of water withdrawal for cooling of thermoelectric plants and 0.004 km3 of mining withdrawal,,,,,,,
[219] [P-Components-N] | This figure includes 3.0255 km3 of water withdrawal for cooling of thermoelectric plants,,,,,,,
[220] [P-Components-N] | This figure includes 3.1676 km3 of water withdrawal for cooling of thermoelectric plants and 0.003 km3 of mining withdrawal,,,,,,,
[221] [P-Components-N] | This figure includes 3.1413 km3 of water withdrawal for cooling of thermoelectric plants and 0.003 km3 of mining withdrawal,,,,,,,
[222] [P-Components-N] | This figure includes 265.9 km3 of water withdrawal for cooling of thermoelectric plants and 6.84 km3 of mining withdrawal,,,,,,,
[223] [P-Components-N] | External metadata: This figure includes 266.69 km3 of water withdrawal for cooling of thermoelectric plants and 4.82 km3 of mining withdrawal,,,,,,,
[224] [P-Components-N] | This figure includes 274.48 km3 of water withdrawal for cooling of thermoelectric plants and 5.55 km3 of mining withdrawal,,,,,,,
[225] [P-Components-N] | This figure includes 219 km3 of water withdrawal for cooling of thermoelectric plants and 7.35 km3 of mining withdrawal,,,,,,,
[226] [P-Components-N] | Industry 8 + energy 2,,,,,,,
[227] [P-Components-N] | Surface water accounts for 8.618 km3 and groundwater accounts for 3.7 km3 of the total industrial withdrawal,,,,,,,
[228] [P-Components-N] | Surface water accounts for 9.15 km3 and groundwater accounts for 3.63 km3 of the total industrial withdrawal,,,,,,,
[229] [P-Components-N] | Surface water accounts for 8.358 km3 and groundwater accounts for 3.251 km3 of the total industrial withdrawal,,,,,,,
[230] [P-Overall accuracy-N] | Official figure for water use,,,,,,,
[231] [P-Overall accuracy-N] | Official figure for water use,,,,,,,
[232] [P-Overall accuracy-N] | Official figure for water use,,,,,,,
[233] [P-Overall accuracy-N] | Official figure for water use,,,,,,,
[234] [P-Components-N] | West Bank: 8.6 million m3; Gaza Strip: 6 million m3.,,,,,,,
[235] [P-Overall accuracy-N] | Indicated as water consumption by the General Authority for Statistics,,,,,,,
[236] [P-Overall accuracy-N] | Indicated as water consumption by the General Authority for Statistics,,,,,,,
[237] [P-Components-N] | includes 0.051 km3 of loss during transport = 50% of total loss during transport (0.102 km3),,,,,,,
[238] [P-Components-N] | includes 0.0685 km3 of loss during transport = 50% of total loss during transport (0.137 km3),,,,,,,
[239] [P-Components-N] | includes 0.053 km3 of loss during transport = 50% of total loss during transport (0.106 km3),,,,,,,
[240] [P-Components-N] | includes 0.0945 km3 of loss during transport = 50% of total loss during transport (0.189 km3),,,,,,,
[241] [P-Components-N] | The figure includes 1.2 km3 of water withdrawal for cooling of thermoelectric plants,,,,,,,
[242] [P-Observations-N] | Only Metropolitan France,,,,,,,
"[243] [P-Observations-N] | Last nuclear power plant closed down in 2009, so there is no water withdrawal for cooling of the nuclear plants anymore since 2010. That is why industrial water withdrawal is so much less than before 2009",,,,,,,
[244] [P-Observations-N] | Hydropower is not included in industrial withdrawal. It is estimated that around 1 km3 is for hydropower.,,,,,,,
[245] [P-Components-N] | Including 30.8 km3 of power plants,,,,,,,
"[246] [P-Overall accuracy-N] | AQUASTAT estimation based on Eurostat data of water withdrawal by source (Med_en42) using Eurostat proportion by sector of water supplied (Med-en44): 59% for agriculture, 36% for municipalities and 5% for industries.",,,,,,,
[247] [P-Components-N] | 0.047 urban centres + 0.020 major villages + 0.010 rural villages + 0.002 settlements,,,,,,,
[248] [P-Components-N] | Urban 14 + rural 10,,,,,,,
[249] [P-Overall accuracy-N] | Water produced and distributed by the Ghana Water Company,,,,,,,
[250] [P-Components-N] | 0.046 in rural area and semi-urban and 0.061 in urban area,,,,,,,
[251] [P-Comparability (geographical)-N] | Includes only Island of Mauritius,,,,,,,
[252] [P-Components-N] | Including industry and tourism,,,,,,,
[253] [P-Components-N] | Urban 3.332 + rural 0.572,,,,,,,
[254] [P-Components-N] | Including 0.033 of water withdrawn by the tourism sector,,,,,,,
"[255] [P-Overall accuracy-N] | Water withdrawal were known only by sources: estimation by sector were calculated using a 2010 distribution of 80% by agriculture, 14% by municipalities, 5% by iindustries and 1% by tourism from FAO, BPEH (2014, see profile for full reference)",,,,,,,
"[256] [P-Reference Area-N] | Mainlandequals0.493, Zanzibarequals0.043",,,,,,,
"[257] [P-Observations-N] | Volume of water allocated to municipalities, not actual withdrawal",,,,,,,
[258] [P-Components-N] | Surface water accounts for 4.694 km3 and groundwater accounts for 0.408 km3 of the total municipal withdrawal,,,,,,,
[259] [P-Components-N] | Surface water accounts for 4.678 km3 and groundwater accounts for 0.523 km3 of the total municipal withdrawal,,,,,,,
"[260] [P-Components-N] | 0. 528 km3 correspond to institutions withdrawal (hospitals, schools, universities, hoteles) and 2.606 km3 correspond to domestic withdrawal",,,,,,,
[261] [P-Components-N] | Surface water 0.40 km3/yr + groundwater 3.2 km3/yr,,,,,,,
[262] [P-Components-N] | Household and drinking purposes,,,,,,,
[263] [P-Components-N] | Surface water accounts for 12.638 km3 and groundwater accounts for 3.642 km3 of the total municipal withdrawal,,,,,,,
[264] [P-Components-N] | Surface water accounts for 12.3 km3 and groundwater accounts for 3.4 km3 of the total municipal withdrawal,,,,,,,
[265] [P-Components-N] | Surface water accounts for 12.16 km3 and groundwater accounts for 3.254 km3 of the total municipal withdrawal,,,,,,,
[266] [P-Overall accuracy-N] | Official figure for water use,,,,,,,
[267] [P-Overall accuracy-N] | Official figure for water use,,,,,,,
[268] [P-Overall accuracy-N] | Official figure for water use,,,,,,,
[269] [P-Overall accuracy-N] | Official figure for water use,,,,,,,
[270] [P-Overall accuracy-N] | Figure does not include requirements of an estimated 500 000 tourists who visit Maldives per year,,,,,,,
[271] [P-Components-N] | Does not include water used by an estimated 500 000 tourists visiting Maldives per year,,,,,,,
[272] [P-Components-N] | West Bank: 59.4 million m3; Gaza Strip: 42 million m3.,,,,,,,
[273] [P-Components-N] | 99% desalinated water + 1% groundwater,,,,,,,
[274] [P-Components-N] | Surface water accounts for 8.548 km3 and groundwater accounts for 0.065 km3 of the total agricultural withdrawal,,,,,,,
[275] [P-Components-N] | Surface water accounts for 6.86 km3 and groundwater accounts for 0.064 km3 of the total municipal withdrawal,,,,,,,
[276] [P-Overall accuracy-N] | Indicated as water consumption by the General Authority for Statistics,,,,,,,
[277] [P-Overall accuracy-N] | Indicated as water consumption by the General Authority for Statistics,,,,,,,
[278] [P-Components-N] | includes 0.051 km3 of loss during transport = 50% of total loss during transport (0.102 km3),,,,,,,
[279] [P-Components-N] | includes 0.0685 km3 of loss during transport = 50% of total loss during transport (0.137 km3),,,,,,,
[280] [P-Components-N] | includes 0.053 km3 of loss during transport = 50% of total loss during transport (0.106 km3),,,,,,,
