Domain,Area,Element,Item,Year,Unit,Value
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Molluscs, Other","2011","kcal/capita/day","1"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Molluscs, Other","2012","kcal/capita/day","1"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Molluscs, Other","2013","kcal/capita/day","1"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1961","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1962","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1963","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1964","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1965","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1966","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1967","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1968","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1969","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1970","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1971","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1972","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1973","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1974","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1975","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1976","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1977","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1978","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1979","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1980","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1981","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1982","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1983","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1984","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1985","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1986","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1987","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1988","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1989","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1990","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1991","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1992","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1993","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1994","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1995","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1996","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1997","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1998","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","1999","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2000","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2001","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2002","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2003","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2004","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2005","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2006","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2007","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2008","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2009","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2010","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2011","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2012","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Aquatic Mammals","2013","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1961","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1962","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1963","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1964","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1965","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1966","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1967","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1968","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1969","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1970","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1971","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1972","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1973","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1974","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1975","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1976","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1977","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1978","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1979","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1980","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1981","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1982","kcal/capita/day","0"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Aquatic Animals, Others","1983","kcal/capita/day","0"
